incident_id,timestamp,service_criticality,customer_impact_pct,affected_services,error_rate_pct,latency_increase_pct,recent_deploy,repeat_incident_30d,monitoring_confidence,is_p1
INC-000906,2024-04-23 03:00:00,4,38.067,8,3.749,19.302,0,0,0.80771,0
INC-000907,2024-04-23 06:00:00,3,6.662,3,10.74,7.026,0,0,0.90216,0
INC-000908,2024-04-23 09:00:00,1,29.562,2,5.012,32.565,0,0,0.69081,0
INC-000909,2024-04-23 12:00:00,2,48.593,2,10.994,13.193,0,0,0.9194,0
INC-000910,2024-04-23 15:00:00,1,8.881,5,6.169,10.392,1,0,0.78003,0
INC-000911,2024-04-23 18:00:00,4,2.104,3,9.405,14.323,1,1,0.90457,0
INC-000912,2024-04-23 21:00:00,1,29.662,8,0.986,38.681,0,0,0.83168,0
INC-000913,2024-04-24 00:00:00,2,11.168,5,2.671,12.967,0,0,0.7152,0
INC-000914,2024-04-24 03:00:00,5,8.443,3,4.949,17.831,0,0,0.72869,0
INC-000915,2024-04-24 06:00:00,3,48.557,3,3.989,66.723,0,0,0.53355,0
INC-000916,2024-04-24 09:00:00,3,3.932,4,6.797,13.645,0,0,0.95793,0
INC-000917,2024-04-24 12:00:00,3,2.822,5,1.582,17.333,0,0,0.69365,0
INC-000918,2024-04-24 15:00:00,4,8.862,7,1.606,19.076,0,0,0.73886,0
INC-000919,2024-04-24 18:00:00,2,61.364,3,6.621,13.54,0,0,0.75084,0
INC-000920,2024-04-24 21:00:00,4,5.176,9,9.135,17.167,1,0,0.73516,0
INC-000921,2024-04-25 00:00:00,5,24.679,4,3.742,20.82,1,0,0.67098,0
INC-000922,2024-04-25 03:00:00,3,11.474,3,11.773,13.035,0,0,0.69448,0
INC-000923,2024-04-25 06:00:00,3,19.706,2,13.661,3.401,0,0,0.39202,0
INC-000924,2024-04-25 09:00:00,1,11.082,4,4.602,5.199,0,0,0.64972,0
INC-000925,2024-04-25 12:00:00,2,6.664,6,3.648,18.548,0,1,0.62909,0
INC-000926,2024-04-25 15:00:00,5,21.588,5,3.058,52.384,1,0,0.94782,0
INC-000927,2024-04-25 18:00:00,3,8.681,1,2.665,15.087,0,0,0.80372,0
INC-000928,2024-04-25 21:00:00,2,30.613,6,7.552,23.077,0,0,0.70913,0
INC-000929,2024-04-26 00:00:00,3,6.678,7,2.422,40.65,0,0,0.78113,0
INC-000930,2024-04-26 03:00:00,3,52.534,7,2.111,27.055,1,0,0.43408,0
INC-000931,2024-04-26 06:00:00,3,21.021,3,2.578,18.961,1,0,0.82943,0
INC-000932,2024-04-26 09:00:00,4,28.432,3,4.639,17.385,0,0,0.56319,0
INC-000933,2024-04-26 12:00:00,2,22.062,4,4.88,10.99,1,0,0.92687,0
INC-000934,2024-04-26 15:00:00,4,15.275,3,7.274,31.958,0,0,0.89364,0
INC-000935,2024-04-26 18:00:00,3,10.04,2,4.335,39.015,0,0,0.62721,0
INC-000936,2024-04-26 21:00:00,5,22.392,3,1.518,0.195,1,1,0.74897,0
INC-000937,2024-04-27 00:00:00,1,12.787,4,3.535,32.119,0,0,0.99101,0
INC-000938,2024-04-27 03:00:00,1,36.054,4,4.728,28.217,0,0,0.63716,0
INC-000939,2024-04-27 06:00:00,3,32.409,6,2.928,14.291,0,0,0.96264,0
INC-000940,2024-04-27 09:00:00,3,30.92,5,5.826,11.025,0,0,0.82152,0
INC-000941,2024-04-27 12:00:00,4,28.98,5,0.79,25.705,0,0,0.85894,0
INC-000942,2024-04-27 15:00:00,3,22.879,5,4.311,5.166,0,1,0.60934,0
INC-000943,2024-04-27 18:00:00,5,11.847,5,10.411,14.675,0,1,0.92224,0
INC-000944,2024-04-27 21:00:00,3,9.804,2,8.973,23.022,0,0,0.84805,0
INC-000945,2024-04-28 00:00:00,1,9.826,4,5.154,44.422,0,0,0.73529,0
INC-000946,2024-04-28 03:00:00,1,26.986,4,4.855,56.211,1,0,0.71704,0
INC-000947,2024-04-28 06:00:00,5,3.685,2,6.422,7.702,1,0,0.75853,0
INC-000948,2024-04-28 09:00:00,1,23.895,3,2.141,24.401,0,1,0.66924,0
INC-000949,2024-04-28 12:00:00,5,3.63,5,8.487,19.007,0,0,0.78561,0
INC-000950,2024-04-28 15:00:00,2,23.37,4,11.554,29.294,0,0,0.92364,0
INC-000951,2024-04-28 18:00:00,1,17.24,5,4.3,16.871,0,1,0.79227,0
INC-000952,2024-04-28 21:00:00,2,7.526,6,5.155,30.454,0,0,0.66062,0
INC-000953,2024-04-29 00:00:00,4,5.809,8,7.354,22.659,0,0,0.90425,0
INC-000954,2024-04-29 03:00:00,3,3.803,5,2.739,12.053,0,1,0.68402,0
INC-000955,2024-04-29 06:00:00,4,12.485,7,11.808,30.657,1,1,0.77481,0
INC-000956,2024-04-29 09:00:00,4,20.524,5,15.188,17.174,0,0,0.5213,0
INC-000957,2024-04-29 12:00:00,3,14.926,3,6.802,20.061,0,0,0.89956,0
INC-000958,2024-04-29 15:00:00,4,26.115,3,12.445,9.001,1,1,0.86348,0
INC-000959,2024-04-29 18:00:00,5,27.297,4,1.95,15.535,1,0,0.69816,0
INC-000960,2024-04-29 21:00:00,3,4.231,4,5.702,43.837,0,1,0.94254,0
INC-000961,2024-04-30 00:00:00,1,6.502,2,1.096,12.396,0,0,0.87295,0
INC-000962,2024-04-30 03:00:00,3,2.397,5,3.551,56.42,0,0,0.64485,0
INC-000963,2024-04-30 06:00:00,5,5.84,9,3.61,20.624,0,0,0.7715,0
INC-000964,2024-04-30 09:00:00,2,15.175,4,2.984,23.522,1,0,0.66722,0
INC-000965,2024-04-30 12:00:00,5,17.099,3,1.979,10.552,0,0,0.73492,0
INC-000966,2024-04-30 15:00:00,3,23.025,3,6.756,32.024,0,0,0.83479,0
INC-000967,2024-04-30 18:00:00,4,6.572,4,2.592,4.805,0,1,0.626,0
INC-000968,2024-04-30 21:00:00,2,9.583,2,6.762,15.856,0,0,0.7215,0
INC-000969,2024-05-01 00:00:00,5,33.194,4,4.533,10.612,1,0,0.5081,0
INC-000970,2024-05-01 03:00:00,1,16.226,2,5.946,5.776,0,0,0.72921,0
INC-000971,2024-05-01 06:00:00,2,5.854,5,3.202,29.267,1,0,0.98055,0
INC-000972,2024-05-01 09:00:00,3,33.951,7,4.504,16.368,1,0,0.88446,0
INC-000973,2024-05-01 12:00:00,3,30.044,6,17.013,20.031,0,1,0.62132,1
INC-000974,2024-05-01 15:00:00,3,16.26,5,5.81,11.041,0,0,0.76113,0
INC-000975,2024-05-01 18:00:00,1,8.171,2,11.843,33.664,0,0,0.69293,0
INC-000976,2024-05-01 21:00:00,2,30.091,4,11.431,22.531,0,0,0.80476,0
INC-000977,2024-05-02 00:00:00,1,30.195,2,1.734,49.256,0,0,0.72846,0
INC-000978,2024-05-02 03:00:00,3,13.032,3,11.41,11.596,0,0,0.51615,0
INC-000979,2024-05-02 06:00:00,2,32.888,6,4.506,11.534,0,0,0.62174,0
INC-000980,2024-05-02 09:00:00,3,7.636,3,3.617,27.315,1,0,0.81742,0
INC-000981,2024-05-02 12:00:00,3,13.65,4,2.212,52.608,0,0,0.75857,0
INC-000982,2024-05-02 15:00:00,4,20.128,2,1.747,12.991,1,0,0.9225,0
INC-000983,2024-05-02 18:00:00,3,6.322,3,6.638,1.799,1,0,0.8705,0
INC-000984,2024-05-02 21:00:00,4,8.402,6,1.702,6.631,0,0,0.83627,0
INC-000985,2024-05-03 00:00:00,3,9.634,5,6.834,43.836,0,0,0.86296,0
INC-000986,2024-05-03 03:00:00,4,18.246,2,0.897,15.333,0,1,0.95004,0
INC-000987,2024-05-03 06:00:00,4,9.703,3,2.355,60.057,1,0,0.76665,0
INC-000988,2024-05-03 09:00:00,2,13.027,8,4.05,7.653,1,0,0.72473,0
INC-000989,2024-05-03 12:00:00,2,10.42,5,4.904,27.451,1,0,0.91757,0
INC-000990,2024-05-03 15:00:00,4,9.321,2,2.451,27.855,0,0,0.73719,0
INC-000991,2024-05-03 18:00:00,2,12.676,4,1.873,5.169,1,0,0.90816,0
INC-000992,2024-05-03 21:00:00,3,24.557,5,3.733,5.289,0,0,0.59318,0
INC-000993,2024-05-04 00:00:00,1,6.208,4,3.056,15.773,0,0,0.93824,0
INC-000994,2024-05-04 03:00:00,3,67.82,3,3.347,29.185,0,1,0.75694,0
INC-000995,2024-05-04 06:00:00,3,8.525,3,7.082,24.999,0,0,0.57648,0
INC-000996,2024-05-04 09:00:00,4,19.087,6,10.226,16.856,0,0,0.77171,0
INC-000997,2024-05-04 12:00:00,3,21.781,3,3.585,16.39,1,0,0.80152,0
INC-000998,2024-05-04 15:00:00,2,18.824,5,7.089,2.551,0,0,0.49331,0
INC-000999,2024-05-04 18:00:00,5,40.491,4,3.129,9.335,1,0,0.5735,0
INC-001000,2024-05-04 21:00:00,3,14.919,2,2.954,4.252,0,0,0.74255,0
INC-001001,2024-05-05 00:00:00,5,5.192,6,3.723,24.621,0,1,0.653,0
INC-001002,2024-05-05 03:00:00,4,9.084,3,9.224,6.676,0,0,0.74653,0
INC-001003,2024-05-05 06:00:00,3,29.319,6,1.455,43.363,0,0,0.68465,0
INC-001004,2024-05-05 09:00:00,5,5.902,4,1.323,20.014,0,0,0.87045,0
INC-001005,2024-05-05 12:00:00,1,44.16,4,13.394,9.073,0,0,0.65227,0
INC-001006,2024-05-05 15:00:00,5,18.314,2,2.406,38.754,0,0,0.62039,0
INC-001007,2024-05-05 18:00:00,5,13.45,9,4.105,6.048,0,0,0.87342,0
INC-001008,2024-05-05 21:00:00,3,2.675,3,3.335,6.192,0,1,0.74945,0
INC-001009,2024-05-06 00:00:00,4,11.35,6,11.66,8.782,0,0,0.84414,0
INC-001010,2024-05-06 03:00:00,3,16.594,8,9.166,38.915,0,1,0.55974,0
INC-001011,2024-05-06 06:00:00,2,25.935,4,1.871,60.415,0,1,0.49571,0
INC-001012,2024-05-06 09:00:00,4,11.474,5,4.949,4.262,0,0,0.91202,0
INC-001013,2024-05-06 12:00:00,2,8.847,4,5.894,106.514,1,0,0.93986,0
INC-001014,2024-05-06 15:00:00,2,22.987,4,6.959,29.867,0,0,0.92735,0
INC-001015,2024-05-06 18:00:00,3,3.361,5,1.054,13.39,0,0,0.70325,0
INC-001016,2024-05-06 21:00:00,5,30.182,6,1.328,27.969,1,0,0.95847,0
INC-001017,2024-05-07 00:00:00,2,3.215,2,7.31,39.466,0,0,0.77856,0
INC-001018,2024-05-07 03:00:00,3,33.337,8,1.689,9.236,1,0,0.82765,0
INC-001019,2024-05-07 06:00:00,1,8.19,6,5.828,39.624,1,1,0.7769,0
INC-001020,2024-05-07 09:00:00,1,17.953,3,1.951,18.975,1,1,0.83941,0
INC-001021,2024-05-07 12:00:00,1,5.61,3,1.389,4.181,1,1,0.82408,0
INC-001022,2024-05-07 15:00:00,1,5.108,4,2.354,29.632,0,0,0.70663,0
INC-001023,2024-05-07 18:00:00,5,19.773,4,4.44,50.8,0,0,0.78328,0
INC-001024,2024-05-07 21:00:00,5,21.266,8,5.649,25.853,0,0,0.77319,0
INC-001025,2024-05-08 00:00:00,5,30.304,6,6.135,7.402,0,0,0.64057,0
INC-001026,2024-05-08 03:00:00,1,19.717,5,7.923,26.146,0,1,0.9424,0
INC-001027,2024-05-08 06:00:00,1,11.619,3,2.458,23.069,0,1,0.66238,0
INC-001028,2024-05-08 09:00:00,2,5.439,2,7.619,27.84,1,0,0.68445,0
INC-001029,2024-05-08 12:00:00,3,12.035,5,4.752,3.897,0,0,0.89468,0
INC-001030,2024-05-08 15:00:00,2,2.483,4,5.294,4.475,0,0,0.7024,0
INC-001031,2024-05-08 18:00:00,3,8.513,5,18.107,12.138,0,0,0.96652,0
INC-001032,2024-05-08 21:00:00,1,40.923,4,6.765,34.578,0,0,0.60086,0
INC-001033,2024-05-09 00:00:00,4,18.772,4,3.878,30.984,0,0,0.7806,0
INC-001034,2024-05-09 03:00:00,2,25.363,7,3.433,37.325,0,1,0.63041,0
INC-001035,2024-05-09 06:00:00,1,18.468,4,4.479,28.211,1,0,0.60442,0
INC-001036,2024-05-09 09:00:00,4,17.393,4,1.528,32.91,0,0,0.96471,0
INC-001037,2024-05-09 12:00:00,5,4.476,4,5.834,22.964,0,0,0.86541,0
INC-001038,2024-05-09 15:00:00,1,9.957,3,4.442,16.944,0,0,0.74836,0
INC-001039,2024-05-09 18:00:00,3,28.25,2,5.254,30.267,0,0,0.89523,0
INC-001040,2024-05-09 21:00:00,5,13.249,5,4.743,6.73,0,0,0.99263,0
INC-001041,2024-05-10 00:00:00,4,6.971,4,1.643,8.515,0,0,0.87518,0
INC-001042,2024-05-10 03:00:00,5,28.206,3,6.931,6.044,0,0,0.38963,0
INC-001043,2024-05-10 06:00:00,3,23.75,3,2.928,21.765,0,0,0.7117,0
INC-001044,2024-05-10 09:00:00,2,30.96,5,8.568,6.834,1,1,0.82492,0
INC-001045,2024-05-10 12:00:00,4,35.997,5,7.339,1.554,1,0,0.74047,0
INC-001046,2024-05-10 15:00:00,1,14.72,2,12.923,5.096,0,0,0.62667,0
INC-001047,2024-05-10 18:00:00,2,13.473,2,4.476,50.853,0,0,0.81575,0
INC-001048,2024-05-10 21:00:00,4,4.519,5,7.941,21.929,1,0,0.77054,1
INC-001049,2024-05-11 00:00:00,4,16.834,6,13.904,38.716,0,0,0.74184,0
INC-001050,2024-05-11 03:00:00,1,40.964,3,2.749,4.352,0,1,0.84795,0
INC-001051,2024-05-11 06:00:00,3,18.732,2,9.284,27.282,0,0,0.88155,0
INC-001052,2024-05-11 09:00:00,2,31.486,4,6.693,6.219,0,0,0.76583,0
INC-001053,2024-05-11 12:00:00,3,4.693,3,2.151,26.71,1,0,0.48257,0
INC-001054,2024-05-11 15:00:00,5,6.764,6,4.104,37.316,0,1,0.82093,0
INC-001055,2024-05-11 18:00:00,1,25.841,3,20.022,29.75,0,0,0.78518,0
INC-001056,2024-05-11 21:00:00,5,30.509,5,8.944,20.163,0,0,0.91211,0
INC-001057,2024-05-12 00:00:00,3,31.289,4,6.262,49.027,0,0,0.9037,0
INC-001058,2024-05-12 03:00:00,4,46.153,3,2.81,34.525,1,0,0.63043,0
INC-001059,2024-05-12 06:00:00,3,7.259,2,0.957,10.041,0,0,0.7896,0
INC-001060,2024-05-12 09:00:00,2,8.379,5,1.731,6.503,1,1,0.86495,0
INC-001061,2024-05-12 12:00:00,4,12.411,2,4.614,83.419,0,1,0.67823,0
INC-001062,2024-05-12 15:00:00,4,50.411,3,4.617,10.616,1,0,0.84359,0
INC-001063,2024-05-12 18:00:00,1,36.534,6,10.637,17.479,1,0,0.86355,0
INC-001064,2024-05-12 21:00:00,4,15.488,5,2.351,8.15,0,1,0.57143,0
INC-001065,2024-05-13 00:00:00,4,20.485,4,2.209,33.212,1,0,0.61026,0
INC-001066,2024-05-13 03:00:00,2,7.562,2,6.774,8.946,0,0,0.74277,0
INC-001067,2024-05-13 06:00:00,5,24.171,4,3.504,19.481,0,0,0.7636,0
INC-001068,2024-05-13 09:00:00,4,10.482,4,3.475,25.996,0,0,0.85443,0
INC-001069,2024-05-13 12:00:00,2,25.261,6,9.932,11.392,0,0,0.95536,0
INC-001070,2024-05-13 15:00:00,1,23.313,2,2.117,25.736,1,0,0.74789,0
INC-001071,2024-05-13 18:00:00,4,12.373,7,8.948,57.083,1,0,0.79608,0
INC-001072,2024-05-13 21:00:00,2,55.491,6,6.218,22.901,0,0,0.64867,0
INC-001073,2024-05-14 00:00:00,4,13.38,4,3.251,31.311,1,0,0.59482,0
INC-001074,2024-05-14 03:00:00,3,31.719,3,4.521,14.163,0,0,0.51398,0
INC-001075,2024-05-14 06:00:00,3,29.682,3,2.54,13.188,0,0,0.64807,0
INC-001076,2024-05-14 09:00:00,1,5.488,2,4.004,6.157,1,0,0.71884,0
INC-001077,2024-05-14 12:00:00,4,9.43,4,13.413,21.418,0,1,0.59538,0
INC-001078,2024-05-14 15:00:00,1,34.443,2,2.749,39.064,1,1,0.73797,0
INC-001079,2024-05-14 18:00:00,3,10.703,2,1.264,30.151,0,0,0.64756,0
INC-001080,2024-05-14 21:00:00,5,22.282,1,4.623,13.108,0,0,0.92284,0
INC-001081,2024-05-15 00:00:00,5,7.817,2,11.872,15.284,0,0,0.72476,0
INC-001082,2024-05-15 03:00:00,5,23.21,3,5.393,57.629,0,0,0.86389,0
INC-001083,2024-05-15 06:00:00,5,8.25,8,3.831,27.616,0,0,0.94122,0
INC-001084,2024-05-15 09:00:00,3,26.945,4,3.711,33.796,0,1,0.45982,0
INC-001085,2024-05-15 12:00:00,2,22.354,5,9.135,36.73,0,1,0.94918,0
INC-001086,2024-05-15 15:00:00,5,24.285,3,5.876,13.637,1,0,0.66125,0
INC-001087,2024-05-15 18:00:00,5,38.147,3,6.775,12.325,0,0,0.84146,0
INC-001088,2024-05-15 21:00:00,5,21.771,2,5.085,13.42,0,0,0.75835,0
INC-001089,2024-05-16 00:00:00,4,12.505,3,8.126,12.068,0,0,0.94603,0
INC-001090,2024-05-16 03:00:00,1,6.224,4,13.422,49.968,0,0,0.88522,0
INC-001091,2024-05-16 06:00:00,3,27.469,5,4.574,16.795,0,1,0.87902,0
INC-001092,2024-05-16 09:00:00,3,36.607,6,5.806,45.18,0,1,0.80674,0
INC-001093,2024-05-16 12:00:00,5,44.169,2,13.037,17.245,0,1,0.88489,0
INC-001094,2024-05-16 15:00:00,2,28.625,4,5.079,18.093,1,0,0.81577,0
INC-001095,2024-05-16 18:00:00,2,6.515,3,9.055,2.953,0,0,0.90505,0
INC-001096,2024-05-16 21:00:00,1,43.737,2,2.429,12.801,0,0,0.68104,0
INC-001097,2024-05-17 00:00:00,5,10.047,5,2.692,50.889,1,0,0.68163,0
INC-001098,2024-05-17 03:00:00,4,12.471,3,15.573,49.597,0,0,0.53529,0
INC-001099,2024-05-17 06:00:00,1,23.054,5,7.665,12.529,0,0,0.69799,0
INC-001100,2024-05-17 09:00:00,3,12.091,6,4.169,1.745,0,0,0.90896,0
INC-001101,2024-05-17 12:00:00,3,24.949,4,3.137,8.393,0,0,0.65262,0
INC-001102,2024-05-17 15:00:00,3,12.142,4,3.73,12.43,1,1,0.62132,0
INC-001103,2024-05-17 18:00:00,5,35.018,2,1.808,12.502,0,0,0.66554,0
INC-001104,2024-05-17 21:00:00,1,27.254,5,7.233,12.496,1,0,0.78006,0
INC-001105,2024-05-18 00:00:00,2,8.28,8,6.74,19.782,0,0,0.98665,0
INC-001106,2024-05-18 03:00:00,1,28.649,4,6.632,7.572,1,0,0.87036,0
INC-001107,2024-05-18 06:00:00,2,15.799,4,11.138,17.628,0,0,0.63705,0
INC-001108,2024-05-18 09:00:00,5,46.194,4,4.887,23.972,1,0,0.64002,0
INC-001109,2024-05-18 12:00:00,5,13.526,5,6.249,13.317,0,0,0.94445,0
INC-001110,2024-05-18 15:00:00,1,23.192,3,1.321,20.525,0,1,0.82017,0
INC-001111,2024-05-18 18:00:00,4,18.367,5,7.725,56.582,0,0,0.78773,0
INC-001112,2024-05-18 21:00:00,2,5.345,6,6.859,31.089,1,0,0.81832,0
INC-001113,2024-05-19 00:00:00,1,16.598,4,1.976,27.97,0,1,0.83653,0
INC-001114,2024-05-19 03:00:00,2,19.448,3,4.19,14.26,0,0,0.98785,0
INC-001115,2024-05-19 06:00:00,1,13.984,4,10.118,12.029,1,1,0.57285,0
INC-001116,2024-05-19 09:00:00,3,9.434,4,6.118,18.424,1,0,0.63119,0
INC-001117,2024-05-19 12:00:00,5,24.255,4,2.974,27.537,0,0,0.75611,0
INC-001118,2024-05-19 15:00:00,3,9.541,4,6.876,22.736,0,0,0.69968,0
INC-001119,2024-05-19 18:00:00,4,21.073,5,14.613,21.086,0,0,0.83774,0
INC-001120,2024-05-19 21:00:00,3,22.007,7,1.603,34.67,1,0,0.71559,0
INC-001121,2024-05-20 00:00:00,1,15.727,5,7.543,26.4,0,0,0.91802,0
INC-001122,2024-05-20 03:00:00,1,33.176,6,5.955,33.184,1,0,0.83785,0
INC-001123,2024-05-20 06:00:00,2,45.805,4,1.855,8.935,0,0,0.77376,0
INC-001124,2024-05-20 09:00:00,2,23.01,4,6.152,6.443,1,0,0.88662,0
INC-001125,2024-05-20 12:00:00,5,9.928,6,3.189,53.359,0,0,0.9449,0
INC-001126,2024-05-20 15:00:00,5,32.397,3,3.886,1.586,0,0,0.55805,0
INC-001127,2024-05-20 18:00:00,5,28.876,4,6.909,7.228,1,0,0.78818,0
INC-001128,2024-05-20 21:00:00,4,25.087,2,6.722,14.16,1,0,0.87934,0
INC-001129,2024-05-21 00:00:00,3,3.822,5,6.628,44.874,1,0,0.64048,0
INC-001130,2024-05-21 03:00:00,4,29.361,4,20.01,6.238,0,0,0.92666,0
INC-001131,2024-05-21 06:00:00,3,15.111,2,4.331,3.14,0,0,0.54225,0
INC-001132,2024-05-21 09:00:00,4,2.923,3,2.147,9.391,1,0,0.97337,0
INC-001133,2024-05-21 12:00:00,4,2.466,3,7.611,12.835,0,0,0.84482,0
INC-001134,2024-05-21 15:00:00,4,10.33,5,5.935,20.336,0,0,0.87895,0
INC-001135,2024-05-21 18:00:00,4,2.895,6,3.311,28.393,0,0,0.8921,0
INC-001136,2024-05-21 21:00:00,1,20.317,3,3.15,35.455,0,0,0.61152,0
INC-001137,2024-05-22 00:00:00,4,3.259,7,11.654,4.958,0,0,0.93784,0
INC-001138,2024-05-22 03:00:00,2,15.119,2,1.08,1.385,0,0,0.84822,0
INC-001139,2024-05-22 06:00:00,4,9.145,4,5.844,19.818,1,0,0.54528,0
INC-001140,2024-05-22 09:00:00,3,10.515,3,3.065,6.116,0,0,0.76891,0
INC-001141,2024-05-22 12:00:00,5,10.336,4,6.427,11.72,0,0,0.85109,0
INC-001142,2024-05-22 15:00:00,2,10.633,3,2.733,14.833,0,0,0.78788,0
INC-001143,2024-05-22 18:00:00,5,33.82,6,6.536,12.459,0,0,0.79815,0
INC-001144,2024-05-22 21:00:00,5,52.714,6,9.737,2.718,1,1,0.80439,0
INC-001145,2024-05-23 00:00:00,2,37.721,2,3.382,21.406,1,0,0.69012,0
INC-001146,2024-05-23 03:00:00,3,5.294,5,3.757,66.644,0,0,0.89797,0
INC-001147,2024-05-23 06:00:00,3,28.727,5,6.369,17.672,1,0,0.88509,0
INC-001148,2024-05-23 09:00:00,4,36.26,7,8.076,73.836,0,0,0.54834,0
INC-001149,2024-05-23 12:00:00,4,4.147,4,17.551,1.545,1,1,0.78409,0
INC-001150,2024-05-23 15:00:00,5,8.997,4,3.819,9.237,1,0,0.55963,0
INC-001151,2024-05-23 18:00:00,2,27.893,7,3.758,59.509,1,1,0.85975,0
INC-001152,2024-05-23 21:00:00,3,7.625,5,2.268,8.999,0,0,0.7993,0
INC-001153,2024-05-24 00:00:00,3,38.823,3,0.949,22.585,0,0,0.62302,0
INC-001154,2024-05-24 03:00:00,5,24.523,3,9.804,17.98,0,0,0.48196,0
INC-001155,2024-05-24 06:00:00,2,24.245,3,4.493,14.416,0,0,0.74906,0
INC-001156,2024-05-24 09:00:00,3,33.364,4,2.216,35.74,0,1,0.74892,0
INC-001157,2024-05-24 12:00:00,1,33.027,4,8.805,18.487,0,0,0.77251,0
INC-001158,2024-05-24 15:00:00,5,5.4,4,7.614,31.416,0,0,0.71938,0
INC-001159,2024-05-24 18:00:00,2,10.448,1,3.732,60.541,0,0,0.76508,0
INC-001160,2024-05-24 21:00:00,2,18.392,5,6.028,36.522,0,0,0.77469,0
INC-001161,2024-05-25 00:00:00,3,10.431,2,2.488,7.173,1,0,0.60085,0
INC-001162,2024-05-25 03:00:00,3,25.216,4,7.886,84.38,0,0,0.92462,0
INC-001163,2024-05-25 06:00:00,5,25.337,3,3.261,27.711,0,0,0.9013,0
INC-001164,2024-05-25 09:00:00,3,6.106,3,10.588,15.568,1,1,0.68088,0
INC-001165,2024-05-25 12:00:00,3,23.527,5,7.0,6.0,0,1,0.8733,0
INC-001166,2024-05-25 15:00:00,1,6.877,4,1.922,19.405,0,0,0.69192,0
INC-001167,2024-05-25 18:00:00,1,10.084,2,9.831,9.888,1,0,0.78911,0
INC-001168,2024-05-25 21:00:00,2,20.777,5,9.302,4.578,0,0,0.71146,0
INC-001169,2024-05-26 00:00:00,5,27.397,4,8.472,6.576,0,0,0.68454,0
INC-001170,2024-05-26 03:00:00,5,7.329,6,8.793,3.772,1,0,0.71259,0
INC-001171,2024-05-26 06:00:00,4,32.69,1,4.949,13.692,1,1,0.95883,0
INC-001172,2024-05-26 09:00:00,4,24.069,3,5.962,16.754,0,0,0.48503,0
INC-001173,2024-05-26 12:00:00,2,22.683,5,4.306,25.015,0,0,0.85932,0
INC-001174,2024-05-26 15:00:00,1,13.521,5,1.353,27.118,1,0,0.83772,0
INC-001175,2024-05-26 18:00:00,1,21.2,1,6.927,11.854,0,0,0.97695,0
INC-001176,2024-05-26 21:00:00,2,8.724,7,1.625,13.201,0,1,0.84277,0
INC-001177,2024-05-27 00:00:00,2,13.277,7,2.279,21.605,0,1,0.57382,0
INC-001178,2024-05-27 03:00:00,1,34.878,3,3.147,6.908,0,0,0.88744,0
INC-001179,2024-05-27 06:00:00,2,22.515,4,5.175,30.529,0,0,0.50861,0
INC-001180,2024-05-27 09:00:00,1,23.471,2,15.299,14.169,1,1,0.9797,0
INC-001181,2024-05-27 12:00:00,4,70.143,5,3.13,34.282,0,0,0.96338,0
INC-001182,2024-05-27 15:00:00,5,12.176,3,16.143,20.063,1,0,0.8485,0
INC-001183,2024-05-27 18:00:00,4,24.681,5,9.13,15.499,1,0,0.65635,0
INC-001184,2024-05-27 21:00:00,3,4.493,5,6.352,41.221,1,0,0.6387,0
INC-001185,2024-05-28 00:00:00,3,34.955,2,2.888,4.303,1,0,0.69294,0
INC-001186,2024-05-28 03:00:00,2,17.743,5,5.234,24.187,0,0,0.95667,0
INC-001187,2024-05-28 06:00:00,1,20.756,4,5.539,53.393,0,0,0.78504,0
INC-001188,2024-05-28 09:00:00,3,3.201,3,7.832,20.746,0,0,0.84867,0
INC-001189,2024-05-28 12:00:00,3,10.922,6,3.0,17.711,0,0,0.38355,0
INC-001190,2024-05-28 15:00:00,1,7.415,4,9.327,34.885,0,0,0.85117,0
INC-001191,2024-05-28 18:00:00,3,53.472,2,4.823,11.789,1,0,0.93202,0
INC-001192,2024-05-28 21:00:00,2,15.171,6,6.923,14.73,1,0,0.88379,0
INC-001193,2024-05-29 00:00:00,1,9.374,5,4.55,6.019,0,0,0.57494,0
INC-001194,2024-05-29 03:00:00,4,13.464,6,11.523,11.197,0,0,0.92129,0
INC-001195,2024-05-29 06:00:00,3,8.621,6,2.39,29.047,0,1,0.60925,0
INC-001196,2024-05-29 09:00:00,4,13.1,4,6.099,15.04,1,0,0.71809,0
INC-001197,2024-05-29 12:00:00,4,25.795,2,1.912,8.395,1,1,0.69598,0
INC-001198,2024-05-29 15:00:00,5,17.547,5,7.321,42.484,0,1,0.76829,0
INC-001199,2024-05-29 18:00:00,5,14.546,2,2.257,38.611,0,0,0.62918,0
INC-001200,2024-05-29 21:00:00,4,36.199,5,4.149,9.342,1,0,0.73585,0
INC-001201,2024-05-30 00:00:00,5,17.329,4,3.809,38.389,0,0,0.8079,1
INC-001202,2024-05-30 03:00:00,3,22.521,5,18.851,28.49,1,0,0.62419,0
INC-001203,2024-05-30 06:00:00,5,4.066,3,2.961,21.666,0,0,0.43286,0
INC-001204,2024-05-30 09:00:00,4,4.121,4,9.385,55.721,0,0,0.6332,0
INC-001205,2024-05-30 12:00:00,4,4.556,2,0.965,24.053,0,0,0.74143,0
INC-001206,2024-05-30 15:00:00,5,25.324,4,5.203,10.103,1,0,0.91023,0
INC-001207,2024-05-30 18:00:00,3,40.248,1,11.874,13.85,0,0,0.67452,0
